geo_index,rp_lat,rp_lon,b,label
17775,52.0112620349502,4.3686520014321495,183.88359583165538,Redelijk
17776,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17777,52.01119572619866,4.366357114098196,209.57201825934686,Dood
17779,51.99338617117304,4.368715091861039,316.1632070410198,Redelijk
17780,51.99338617117304,4.368715091861039,316.1632070410198,Matig
17781,51.99338617117304,4.368715091861039,316.1632070410198,Matig
17782,51.99338617117304,4.368715091861039,316.1632070410198,Redelijk
17784,51.99338617117304,4.368715091861039,316.1632070410198,Redelijk
17785,51.99338617117304,4.368715091861039,316.1632070410198,Redelijk
17786,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17787,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17788,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17789,51.98879075194452,4.368516387058339,195.32353953758792,Redelijk
17790,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17791,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17792,51.989603468978395,4.367455625459619,142.92056629897462,Matig
17793,51.989603468978395,4.367455625459619,142.92056629897462,Matig
17794,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17795,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17796,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17797,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17798,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17799,51.989603468978395,4.367455625459619,142.92056629897462,Redelijk
17800,51.989603468978395,4.367455625459619,142.92056629897462,Matig
17801,51.99338617117304,4.368715091861039,316.1632070410198,Redelijk
17802,51.99338617117304,4.368715091861039,316.1632070410198,Matig
17804,51.99084088519982,4.367120614637581,318.98636068695055,Matig
17806,51.99084088519982,4.367120614637581,318.98636068695055,Matig
17808,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17809,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17810,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17811,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17812,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17813,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17814,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17816,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17817,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17818,51.990052044938246,4.368026753076001,184.1264313711194,Matig
17819,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17820,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17821,51.98336628966991,4.367278029034665,189.48839419406383,Redelijk
17822,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17823,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17824,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17825,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17826,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17827,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17828,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17829,51.98661623743768,4.366132469629198,183.45160311476104,Redelijk
17830,51.98661623743768,4.366132469629198,183.45160311476104,Matig
17834,51.984875500790125,4.365934813662826,163.37176782545635,Matig
17835,51.984216727524114,4.36703000544183,6.713511371103209,Matig
17836,51.98661623743768,4.366132469629198,183.45160311476104,Matig
17837,51.984875500790125,4.365934813662826,163.37176782545635,Redelijk
17839,51.98535097902057,4.365725023907968,167.48052551498256,Matig
17840,51.983834938868036,4.367650798970476,4.500733136639155,Matig
17841,51.983834938868036,4.367650798970476,4.500733136639155,Matig
17842,51.983834938868036,4.367650798970476,4.500733136639155,Matig
17849,51.98348475637735,4.368088755752772,4.57429028321485,Matig
17850,51.98348475637735,4.368088755752772,4.57429028321485,Slecht
17851,51.984137948223534,4.366518096436223,142.6950918177729,Matig
17853,51.982878661345,4.367163279761475,317.31505670613177,Matig
17854,51.98448166247565,4.366188704724299,1.6881907034319283,Matig
17855,51.98448166247565,4.366188704724299,1.6881907034319283,Matig
17856,51.98448166247565,4.366188704724299,1.6881907034319283,Matig
17858,51.984875500790125,4.365934813662826,163.37176782545635,Matig
17859,51.984137948223534,4.366518096436223,142.6950918177729,Matig
17860,51.984137948223534,4.366518096436223,142.6950918177729,Matig
17861,51.984137948223534,4.366518096436223,142.6950918177729,Matig
17862,51.98448166247565,4.366188704724299,1.6881907034319283,Redelijk
17863,51.984137948223534,4.366518096436223,142.6950918177729,Matig
17864,51.984137948223534,4.366518096436223,142.6950918177729,Matig
17865,51.984875500790125,4.365934813662826,163.37176782545635,Matig
17866,51.984216727524114,4.36703000544183,6.713511371103209,Matig
17867,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17868,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17869,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17870,51.98312745189679,4.367026213637951,20.345380923142613,Matig
17871,51.98312745189679,4.367026213637951,20.345380923142613,Redelijk
17872,51.98312745189679,4.367026213637951,20.345380923142613,Matig
17873,51.98336628966991,4.367278029034665,189.48839419406383,Slecht
17874,51.98336628966991,4.367278029034665,189.48839419406383,Matig
17875,51.98336628966991,4.367278029034665,189.48839419406383,Redelijk
17876,51.98336628966991,4.367278029034665,189.48839419406383,Slecht
17877,51.98336628966991,4.367278029034665,189.48839419406383,Matig
17880,51.98448166247565,4.366188704724299,1.6881907034319283,Slecht
17881,51.98448166247565,4.366188704724299,1.6881907034319283,Matig
17882,51.98567970271496,4.366750962233061,4.679164875437323,Matig
17883,51.98312745189679,4.367026213637951,20.345380923142613,Redelijk
17885,52.01503832549798,4.367720734538957,334.61754418267566,Matig
17892,52.015155598517566,4.366312583338966,10.191574730133311,Matig
17893,52.015155598517566,4.366312583338966,10.191574730133311,Matig
17894,52.015155598517566,4.366312583338966,10.191574730133311,Redelijk
17895,52.01513367813314,4.365873965353198,336.9689845573004,Matig
17896,52.01513367813314,4.365873965353198,336.9689845573004,Matig
17897,52.015155598517566,4.366312583338966,10.191574730133311,Matig
17898,52.00556456854491,4.36792053835177,345.80994250914983,Matig
